id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
692578165173841549,Apartment zur Wiesn mit Bar und Parkplatz,193718366,Nils,,Ramersdorf-Perlach,48.10233843702793,11.654438583143486,Entire home/apt,150,3,0,,,1,336,0,
692723824381045116,Lovely bedroom in the best location in Munich,8256368,Yucheng,,Maxvorstadt,48.149846334776164,11.56127909786429,Private room,70,3,2,2022-08-20,1.58,1,39,2,
693103146873842328,Cozy Oktoberfest Apartment. 8min,194143358,Niklas,,Neuhausen-Nymphenburg,48.14924441877505,11.533918407099069,Entire home/apt,280,1,1,2022-09-19,1,2,0,1,
693149977975837232,Central Penthouse-Style Appartment with Isar view,9764872,Nick,,Ludwigsvorstadt-Isarvorstadt,48.12687950876329,11.574857715005734,Private room,300,2,0,,,1,306,0,
693167070566352002,80538 - München - Lehel - Deutschland,24575325,Selçuk,,Altstadt-Lehel,48.14112555508612,11.587698496878147,Entire home/apt,200,2,0,,,1,150,0,
693175533086205925,※ Cozy Apartment for 2 ※ Munich Laim ※,119936856,Theresa,,Laim,48.138960618232815,11.50633192697765,Entire home/apt,234,2,1,2022-09-18,1,1,326,1,
693200262398267947,Cozy room in the heart of Munich - walk everywhere,474925117,Moritz,,Ludwigsvorstadt-Isarvorstadt,48.12669589999999,11.5709806,Private room,216,1,0,,,1,21,0,
693202664785237509,Super Business-Apartment in bester Lage!,461326688,Silke,,Schwabing-West,48.164794,11.5659725,Entire home/apt,89,2,0,,,1,185,0,
693255651968182251,Oktoberfest in Munich,470442398,Olga,,Neuhausen-Nymphenburg,48.15813450090388,11.53777874893132,Private room,177,1,0,,,2,13,0,
693278821497321377,"For girls only:
Hübsches Zimmer mit eigenem Bad",474942233,Bärbel,,Untergiesing-Harlaching,48.1138096,11.5706211,Private room,87,1,4,2022-09-18,4,1,256,4,
693305262170361031,Cozy apartment 10-15min to Oktoberfest,38277131,Milad,,Neuhausen-Nymphenburg,48.15388,11.5349,Entire home/apt,119,1,0,,,1,1,0,
693310410278854796,Schönes zentrales Zimmer im Grünen,9865054,Olga,,Obergiesing,48.10896265305906,11.591895789205362,Private room,112,2,0,,,2,337,0,
693329205257742145,Grandioses Designerloft,474955289,Marica,,Laim,48.13883292403153,11.517232469666148,Entire home/apt,250,2,3,2022-09-12,3,1,86,3,
693369125286797375,Gemütliche 2 Zimmerwohnung,474967416,Vanessa,,Ramersdorf-Perlach,48.10555,11.60454,Entire home/apt,138,1,1,2022-09-14,1,1,2,1,
693373852390117745,1 private bedroom + shared kitchen & bathroom,145605584,Hanna,,Neuhausen-Nymphenburg,48.15097127032186,11.543903941356964,Private room,199,1,0,,,1,360,0,
693389464972236418,69sqm Penthouse + roof terrace in Maxvorstadt,7303495,Franziska,,Maxvorstadt,48.1526273,11.5676604,Entire home/apt,275,2,4,2022-09-12,3.75,1,52,4,
693441397501311029,Appartment in Munich-Neuhausen/Nymphenburg,474988886,Michel,,Neuhausen-Nymphenburg,48.15623667000474,11.549279731248868,Entire home/apt,200,2,0,,,1,82,0,
693483468078093121,1-Zimmer-Apartment mit großem Balkon in Wiesn Nähe,207797396,Maximilian,,Schwanthalerhöhe,48.137823953061705,11.549245833160999,Entire home/apt,264,1,0,,,1,8,0,
693769907377654400,Large 3 Bedroom (150 sqm) apartment with Garden,51214762,David,,Bogenhausen,48.16442422703054,11.627971085287095,Entire home/apt,575,2,0,,,1,94,0,
693910276574893943,Gemütliches City Apartment Nähe Isar & Glockenbach,28954631,Tobias,,Au-Haidhausen,48.121462,11.5733857,Entire home/apt,89,2,0,,,1,1,0,
693943177179565277,Schönes Loft mit Balkon & schicken Designermöbeln,22274551,Jürgen,,Sendling-Westpark,48.13388628204588,11.524400040507317,Entire home/apt,231,3,0,,,1,36,0,
693982021908996595,Fantastic flat perfect for Octoberfest groups,457540351,Valeria,,Schwabing-West,48.16990929113076,11.574303676581918,Entire home/apt,123,1,0,,,4,97,0,
693988153712780299,"Rooftop Terrace, Balcony, 100sqm flat",40006764,Paul,,Sendling-Westpark,48.134731071295015,11.523559794676537,Entire home/apt,722,1,1,2022-09-18,1,1,0,1,
694004779173727487,Lovely 1-Bedroom Apartment in Munich,63188015,Syrine,,Untergiesing-Harlaching,48.113801017273786,11.570423539734689,Entire home/apt,92,1,4,2022-09-18,3.75,1,349,4,
694030752922484359,hochwertige 1 Zimmer Wohnung,310477315,Sina,,Ludwigsvorstadt-Isarvorstadt,48.136530368725005,11.554131825020999,Entire home/apt,255,2,0,,,1,277,0,
694061550804099570,Lovely Apartment 12 min by Taxi to Oktoberfest,475120687,Thomas,,Neuhausen-Nymphenburg,48.15452434187199,11.529361616597393,Entire home/apt,158,2,2,2022-09-18,2,1,58,2,
694070558486691315,Cozy flat in the oldest village of Munich,34434671,Lisa,,Ramersdorf-Perlach,48.0882764,11.6278861,Entire home/apt,290,5,0,,,1,53,0,
694071866611341963,1 Zimmer Wohnung im Grünen,367027786,Susanne,,Untergiesing-Harlaching,48.10390693902869,11.560356139130956,Entire home/apt,113,2,2,2022-09-12,2,1,5,2,
694084222624414535,Schöne Wohnung mit Terrasse,475127534,Khaled,,Ramersdorf-Perlach,48.09209999999999,11.62841,Private room,61,3,0,,,1,49,0,
694084813469757267,2 Zimmer für 4 Gäste in modernem Haus mit Pool,223377277,Steffi,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.07750199886841,11.489759213049224,Private room,360,1,0,,,1,8,0,
694188632629660148,"Schöne 1,5 Zimmer Wohnung mit Dachterrasse.",61992948,Florentine,,Maxvorstadt,48.150183318505825,11.557838183913804,Entire home/apt,300,1,0,,,1,26,0,
694201721162141489,Moderne Wohnung mit Balkon an der Theresienwiese,51888963,Simon,,Schwanthalerhöhe,48.1383667,11.5466551,Entire home/apt,579,1,0,,,1,238,0,
694235351521971515,Spacious room in Munich next to Theresienwiese,103582439,Svenja,,Ludwigsvorstadt-Isarvorstadt,48.13073036371204,11.557520167300323,Private room,170,1,0,,,1,328,0,
694503997045462348,"Architect‘s penthouse, Terrasse - 25 min zur Wiesn",96791396,Teresa,,Hadern,48.1125242,11.4961838,Entire home/apt,240,3,0,,,1,1,0,
694516924731191517,Gemütliche 2 Zimmer Wohnung in München Schwabing,33271926,Benjamin,,Schwabing-West,48.1630676,11.5750331,Entire home/apt,127,1,1,2022-09-12,1,1,0,1,
694570910431512937,Studio Live,474097540,Revo,,Ramersdorf-Perlach,48.0888074,11.6437804,Private room,89,7,0,,,3,312,0,
694617096981041449,Schöne 65qm Wohnung mit Balkon in zentraler Lage,454067093,Korbinian,,Maxvorstadt,48.151088122113684,11.57356047729489,Entire home/apt,211,3,0,,,2,15,0,
694618544791074637,"Nice room in a quite area, close to MesseRiem&City",408893568,Jacob,,Tudering-Riem,48.10818,11.6651985,Private room,124,1,0,,,1,353,0,
694627843993125129,"Magnificent apartment, near Octoberfest, quite",34540456,Serge,,Maxvorstadt,48.14380752149598,11.54141128465576,Entire home/apt,201,2,8,2022-09-20,7.27,1,8,8,
694628594236397006,Schöne Eigentumswohnung in 1A Lage,8917674,Lea,,Maxvorstadt,48.15499,11.56477,Entire home/apt,260,3,1,2022-08-28,1,1,156,1,
694653895735987900,Ruhiges Apartement in München an der Isar,50207662,Antonia,,Ludwigsvorstadt-Isarvorstadt,48.120206865254005,11.560590416193008,Entire home/apt,86,2,1,2022-09-06,1,1,12,1,
694685256552654040,Top floor apartment with 2 balconies near the Isar,1558164,Jonathan,,Untergiesing-Harlaching,48.112066572599154,11.566435103566405,Entire home/apt,110,21,0,,,1,24,0,
694688237747504408,Cosy Flat in the Heart of Munich,268130893,Pauline,,Sendling-Westpark,48.119220710356686,11.533356606960297,Entire home/apt,190,1,0,,,1,29,0,
694723992341031510,"Beautifully bright, tranquil apartment - bedroom 1",801804,Josefine,,Au-Haidhausen,48.12346546519568,11.591568432193007,Private room,55,4,0,,,2,21,0,
694731600504250185,Schöne Altbauwohnung - 15 min zur Theresienwiese,28033501,Zeray,,Berg am Laim,48.12865413031941,11.609459106494118,Entire home/apt,300,3,0,,,1,205,0,
694737935896102467,Zimmer auf Zeit zur Untermiete in München Zentrum,475274922,Silvia,,Au-Haidhausen,48.13872177877566,11.607679680684372,Private room,86,2,2,2022-09-14,2,1,360,2,
694769959739707094,habitación privada con cama de 160X200,472832581,Fernando,,Moosach,48.18662551492666,11.521991858790079,Private room,180,1,0,,,3,264,0,
694827994860618398,Central Apartment Full of Life,424332838,Colin,,Ludwigsvorstadt-Isarvorstadt,48.12667393124036,11.553617711243609,Entire home/apt,123,3,2,2022-09-16,2,1,68,2,
694835335851707807,Private room in great location for trade fair,55677509,Elias,,Au-Haidhausen,48.12430277639308,11.578550968318847,Private room,230,2,0,,,2,14,0,
694842634096948284,Schöne zentrale City Wohnung mit Balkon nahe Wiesn,72253640,Gina,,Ludwigsvorstadt-Isarvorstadt,48.13072243159155,11.572593301534653,Entire home/apt,335,1,0,,,1,22,0,
694843590745116268,"Cute 1-bedroom, good transportation to Octoberfest",73773825,Rimma,,Ramersdorf-Perlach,48.11925011838037,11.599656950410452,Entire home/apt,175,1,1,2022-08-28,1,1,4,1,
694891546942678608,Schöne 1-Zimmerwohnung in München mit Küche & Bad,76769520,Florian,,Sendling,48.11871197489318,11.540301334978524,Entire home/apt,120,6,0,,,1,237,0,
694909967851566981,1 private room in a student Dorm in Munich,404377276,Prudhvi Sainath Reddy,,Hadern,48.12396295362636,11.492829973334631,Private room,80,1,1,2022-09-18,1,1,4,1,
694926015738345184,Lovely 1-Bedroom apartment with large Balcony,185714944,Samet Ernesto,,Milbertshofen-Am Hart,48.18167547833825,11.56250884412525,Entire home/apt,98,1,7,2022-09-19,7,1,305,7,
694944085191428782,"Zentrale Wohnung zum Wohlfühlen, 60qm, 2 Zimmer",5732114,Barbara,,Schwabing-Freimann,48.157672982344906,11.582271535998542,Entire home/apt,297,2,3,2022-09-10,3,1,0,3,
695119331327650258,Perfect stay for Oktoberfest in city centre,103803939,Rajdeep,,Maxvorstadt,48.1502132,11.5569833,Private room,242,1,0,,,1,34,0,
695256500807515105,Schickeria München,475396028,Michelle,,Maxvorstadt,48.15110739043712,11.579163867983151,Entire home/apt,500,1,0,,,1,361,0,
695290200257687725,Neubauwohnung in München. Hochwertige Ausstattung,138186707,Christian,,Aubing-Lochhausen-Langwied,48.13784342163741,11.433122975457067,Private room,280,2,0,,,1,175,0,
695304762846281333,Menas Home,8497994,Philomena,,Sendling-Westpark,48.127038386056746,11.533251260817105,Private room,132,2,1,2022-08-21,0.94,1,81,1,
695326418734703695,Beautiful studio apartment w. View of Munich,58526070,Juan Manuel,,Bogenhausen,48.152357410492364,11.618888587443205,Entire home/apt,450,2,0,,,1,46,0,
695341053020233552,schöne Eigentumswohnung in München,417513371,Anna,,Ludwigsvorstadt-Isarvorstadt,48.119746076209765,11.561929793306746,Entire home/apt,195,1,2,2022-09-21,2,1,353,2,
695342310036589550,Lovely green 1-bedroom 15min from Oktoberfest,176318990,Kerstin,,Neuhausen-Nymphenburg,48.15679221428695,11.539656915218712,Entire home/apt,200,2,0,,,1,271,0,
695359692824685543,1-Zimmer Wohnung neu renoviert 6min zum Ostbahnhof,472504299,Nur,,Berg am Laim,48.13145481920409,11.623703716139403,Entire home/apt,183,1,9,2022-09-19,8.18,1,299,9,
695376106967501999,Schöne Wohnung direkt an der Messe München,208275575,Sascha,,Tudering-Riem,48.130227840435644,11.701023196996795,Entire home/apt,185,1,0,,,1,24,0,
695418146754943841,Apartment next to Oktoberfest,110127151,Julian,,Au-Haidhausen,48.12348879922394,11.595073685180658,Entire home/apt,149,1,0,,,1,239,0,
695432504074029941,Atelier Bow-Wow Design Studio,414651618,Jasmina,,Sendling,48.111298529961395,11.547615729911696,Entire home/apt,250,1,0,,,1,75,0,
695452805160888611,Exklusives Appartment direkt an der Theresienwiese,25456896,Jul,,Schwanthalerhöhe,48.13751196237021,11.546297159780542,Entire home/apt,299,2,1,2022-09-18,1,1,355,1,
695476807266592926,Schöne Eigentumswohnung mit Balkon,475447167,Martin,,Allach-Untermenzing,48.18515,11.47602,Entire home/apt,250,2,0,,,1,15,0,
695479403426819396,Private room in spaceous flat,134903265,Jan Louis,,Ludwigsvorstadt-Isarvorstadt,48.13732269541154,11.558226020253548,Private room,175,1,0,,,1,82,0,
695485232873926125,"Zentral gelegene, gemütliche Wohnung",47660092,Thuy,,Neuhausen-Nymphenburg,48.15374921024735,11.509156590097886,Private room,177,1,3,2022-09-15,3,1,86,3,
695490942786364068,Schöne Wohnung+ Frühstücks Rabat 20%,475451944,Mohamed,,Schwabing-Freimann,48.20708399999999,11.6048978,Entire home/apt,124,1,2,2022-09-14,2,1,360,2,
695494101184768969,Appartement mit Terrasse und tollem Ausblick,292824021,Fabian,,Pasing-Obermenzing,48.14422187538831,11.471423993509672,Entire home/apt,300,2,0,,,1,5,0,
695503721135183288,Cozy Room w. Private Balcony 3min walking to Wiesn,475455679,Sebastian,,Schwanthalerhöhe,48.13326170620818,11.543730666560052,Private room,271,1,1,2022-08-24,1,1,356,1,
695511906700537728,Süße Wohnung für Wiesnzeit in Schwabing,7713043,Katherina,,Schwabing-West,48.17469527049399,11.561040241577654,Entire home/apt,180,2,0,,,1,338,0,
695568940557505984,Spacious private room in the center of Schwabing,416319867,Mira,,Schwabing-Freimann,48.18108080853053,11.592776686517096,Private room,100,1,1,2022-08-25,1,1,208,1,
695616664431567265,Cozy flat 5 walking minutes from Oktoberfest,475311147,Alina,,Ludwigsvorstadt-Isarvorstadt,48.128520294218085,11.558951153865761,Entire home/apt,744,2,0,,,1,5,0,
695639943447265083,"Nice room near centralStation
25min to Oktoberfest",442366701,Fadi,,Maxvorstadt,48.14552818542721,11.55891417499261,Private room,125,1,0,,,1,20,0,
695667693077751486,Quiet design gem in the center,426585606,Andreas,,Schwabing-West,48.1572800544792,11.563252843916416,Entire home/apt,119,3,0,,,1,8,0,
695681415471650185,"Bestlage, Dachterrasse, Glücklich, stilvoll",73696414,Josue Manuel,,Maxvorstadt,48.14986291226936,11.574176018982262,Entire home/apt,429,1,2,2022-09-04,2,2,353,2,
695704375934517082,Lovely Single Condo in Munich,309144830,Abdulrahman,,Hadern,48.118802828587675,11.48557442645874,Entire home/apt,131,1,0,,,1,41,0,
695960403782420300,Gemütliche Wohnung für deinen Oktoberfest Besuch,229047945,Samuel,,Obergiesing,48.11471277185669,11.580072765203873,Entire home/apt,180,1,1,2022-09-18,1,1,348,1,
696066812801229750,"Schöne Dachterrassen Wohnung, 20 min Oktoberfest",11318573,Fabienne,,Bogenhausen,48.13829054165199,11.617353757672122,Entire home/apt,250,5,0,,,1,0,0,
696068589814857368,"Helle, geräumige Wohnung mit Arbeitsplatz + Balkon",445790902,Rebekka,,Schwabing-Freimann,48.180306329232245,11.593380972631524,Entire home/apt,130,28,0,,,1,21,0,
696137033366599412,Fully Furnished Double Studio with gym,376961462,Vonder,,Aubing-Lochhausen-Langwied,48.13909719999999,11.4094201,Entire home/apt,237,2,0,,,7,54,0,
696150541232012680,Double Studio in Co-Living Building,376961462,Vonder,,Aubing-Lochhausen-Langwied,48.13909719999999,11.4094201,Entire home/apt,236,3,0,,,7,54,0,
696174007470025456,Zweibettzimmer in S-Bahn Nähe,292149227,Manfred,,Allach-Untermenzing,48.18066915428416,11.465874773016353,Private room,100,2,0,,,3,39,0,
696188860385318520,Schmuckstück zentral in München!Dachgeschosswohnun,473832034,Philipp,,Au-Haidhausen,48.12172579596383,11.571837267250379,Entire home/apt,247,2,1,2022-09-11,1,1,190,1,
696189590220701428,Chices Apartment mit Balkon,120842660,Caroline,,Ludwigsvorstadt-Isarvorstadt,48.1297204,11.5698529,Entire home/apt,246,2,1,2022-09-18,1,1,24,1,
696203605542746972,"Top Lage, Schöne 2 Zimmer mit großem Garten",475609903,Peter,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08332009999999,11.5228455,Entire home/apt,220,2,0,,,1,359,0,
696236925153052162,Cosy room Munich - Nearby Oktoberfest (room 2),254124458,Johanna,,Sendling,48.12009130854582,11.548521392833699,Private room,130,3,1,2022-09-19,1,1,359,1,
696277455272039214,P1 Studio,311166950,Keyone,,Ramersdorf-Perlach,48.121003194850424,11.599704384491755,Entire home/apt,135,1,2,2022-09-08,2,10,340,2,
696299842156256003,Großzügige grüne Wohnung -Wenige Meter zur U-Bahn,71982792,David,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.088554076826696,11.477378735757798,Entire home/apt,89,4,1,2022-08-30,1,1,2,1,
696348948086366733,Spacious apartment for couples and families,30961236,Monique,,Obergiesing,48.11788209903661,11.585530428149928,Entire home/apt,95,3,0,,,1,3,0,
696680656622119757,Living in Munich City Center,446752152,Flo,,Ludwigsvorstadt-Isarvorstadt,48.13880569123426,11.561983748203293,Entire home/apt,708,1,3,2022-09-13,3,5,254,3,
696766208019645915,Schöne Wohnung im Herzen Münchens,41417617,Fares,,Ludwigsvorstadt-Isarvorstadt,48.132168619865496,11.574690625917636,Entire home/apt,690,1,1,2022-08-28,1,1,355,1,
696798492777117776,WG-Zimmer Zentrumsnah & in 10 min am Oktoberfest,249244546,Franziska,,Neuhausen-Nymphenburg,48.15483998951462,11.528433048988118,Private room,260,1,0,,,1,355,0,
696808312914373357,Schöne Wohnung in Schwabing (max 5 Personen),41077329,Martha,,Schwabing-West,48.16037559999999,11.5800188,Entire home/apt,120,2,0,,,1,23,0,
696820380165691512,Moderne Wohnung/ Münchner Wiesn/ Oktoberfest,62104415,Aglaia,,Pasing-Obermenzing,48.14948488267312,11.475928616677418,Entire home/apt,100,1,0,,,1,31,0,
696828566569898273,Private room with natural light and balcony,59632208,Robin,,Schwabing-Freimann,48.16527074221955,11.58214941662315,Private room,220,3,0,,,1,47,0,
696855822164526556,Appartment with Barbecue terraceMunich Oktoberfest,134031530,Ali,,Bogenhausen,48.1667674,11.6321515,Entire home/apt,200,10,0,,,1,313,0,
696856932102770884,Apartment 2 min walk from U-bahn with indoor park,419150474,Francesca,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.095877978010925,11.509336539655745,Entire home/apt,150,1,2,2022-09-02,2,2,0,2,
696866507647484074,Schöne Wohnung mit großer Terasse und Parkplatz,436939637,Adriana,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.0974921,11.5025378,Entire home/apt,350,1,0,,,1,365,0,
696877291342569596,Juwel im Englischen Garten,473516423,Tatiana,,Altstadt-Lehel,48.146005504146956,11.592262467915505,Entire home/apt,327,2,1,2022-09-11,1,1,235,1,
696906179879849719,Helle Terrassenwohnung mit Tiefgaragen Stellplatz,77704582,Michi,,Sendling,48.111940225442765,11.549880159828035,Entire home/apt,175,1,0,,,1,355,0,
696912990564052798,Snugly flat only 5 min to the Oktoberfest,475759382,Alexander,,Schwanthalerhöhe,48.14041294579809,11.546933481923274,Entire home/apt,221,2,1,2022-09-18,1,1,58,1,
696933639038704573,Beautiful 2 bedroom apartment in Haidhausen,214667980,Izy,,Au-Haidhausen,48.127796592661774,11.598976255203898,Entire home/apt,439,2,0,,,3,50,0,
696956111729738756,lovely 1-bedroom unit in the middle of Munich,475770538,Maximilian,,Altstadt-Lehel,48.1482369,11.5951318,Private room,175,1,0,,,1,336,0,
696965847688372719,Zentrale moderne Altbauwohnung - Nähe Oktoberfest,433313781,Samuel,,Schwabing-Freimann,48.16561802511258,11.588091304614613,Entire home/apt,614,2,0,,,1,7,0,
697000302496812382,"Room for 2 pl. in apartment, close to Oktoberfest",394715271,Tobias,,Sendling,48.120769361936595,11.55046333323548,Private room,129,2,0,,,1,6,0,
697001639448109732,Lovely 3 room apartment in the center of Munich,244559024,Akimzhan,,Untergiesing-Harlaching,48.10593,11.57145,Entire home/apt,280,1,0,,,4,56,0,
697003256226759248,Zentrale Wohnung mit schönem Balkon,54825604,José,,Neuhausen-Nymphenburg,48.160163321942775,11.546466045761056,Entire home/apt,200,3,1,2022-09-05,1,1,7,1,
697059942130146422,"Architect appartment, ideally located and calm",69338186,Guillaume,,Maxvorstadt,48.154983435923434,11.566162532654777,Private room,180,2,0,,,2,239,0,
697078243661599706,Complete apartment (3Zi.) 8min to the Oktoberfest,90661088,Samuel,,Laim,48.13597398617381,11.499465739442567,Entire home/apt,229,3,0,,,1,181,0,
697097685057212078,"Schönes 1,5 Zimmer Apartment Ludwig/Isarvorstadt",66762924,Julia,,Ludwigsvorstadt-Isarvorstadt,48.12419500432506,11.569105742948775,Entire home/apt,184,2,6,2022-09-20,6,1,9,6,
697104972788414290,Cozy 3 room apartment - 20min to Oktoberfest,25653905,Lena,,Schwabing-West,48.16795012058002,11.564808881444323,Entire home/apt,470,1,1,2022-09-18,1,1,4,1,
697152123721172505,Apartment mit Balkon 3 min vom Oktoberfest,124923588,Chris,,Ludwigsvorstadt-Isarvorstadt,48.13891087559677,11.552334291240976,Entire home/apt,221,2,0,,,1,328,0,
697430348487556979,Lovely 1-bedroom rental unit in Munich,422813687,Michael,,Moosach,48.17930437270371,11.521277613937855,Private room,109,1,0,,,1,171,0,
697448681765311541,Nice Appartement in Munich -,303706953,Chouaib,,Bogenhausen,48.16144522866799,11.64150890488383,Entire home/apt,129,1,0,,,1,8,0,
697500167187187629,Wohnung in zentraler Lage,3876553,Birgit,,Maxvorstadt,48.1455992,11.5509928,Entire home/apt,49,28,0,,,1,249,0,
697544731616138048,Cozy room in the best part of Munich.,60863106,Rebecca,,Neuhausen-Nymphenburg,48.156885558778406,11.541390010374469,Private room,96,1,1,2022-09-14,1,1,71,1,
697557243386990316,Ein Zimmer  in der der  H.Villa Marija,455998190,Swetlana,,Moosach,48.18798679619936,11.525474495914116,Private room,106,1,0,,,1,358,0,
697584972204591444,Idyllic living unit - own kitchenette & bathroom,28874171,Külli,,Tudering-Riem,48.10516029999999,11.7056838,Private room,79,2,1,2022-09-18,1,1,134,1,
697596432879376414,"Moderne 3,5 Zimmer Wohnung nahe Theresienwiese",38152936,Benedikt,,Schwanthalerhöhe,48.13986831170702,11.537246775540407,Entire home/apt,521,1,0,,,3,358,0,
697610818091899022,Cozy Apartment in Munich City Centre,475892612,Alicia,,Ludwigsvorstadt-Isarvorstadt,48.12925200559387,11.568857039542305,Entire home/apt,237,3,0,,,1,173,0,
697612375669034221,Gemütliche Wohnung im Zentrum (10 Min. zur Wiesn),11010518,Marie,,Ludwigsvorstadt-Isarvorstadt,48.13509513238797,11.564220341604043,Entire home/apt,400,2,0,,,1,10,0,
697625965293515753,Zentrale Altaubauwohnung mit Charme,62907336,Marie,,Au-Haidhausen,48.1218332,11.5784193,Entire home/apt,140,2,1,2022-09-03,1,1,0,1,
697634623836711798,Gemütliche 2-Zimmer Wohnung in zentraler Lage,258958826,Silke,,Laim,48.13101959999999,11.5092987,Entire home/apt,75,5,1,2022-09-18,1,1,227,1,
697637145304421206,Gemütliche Wohnung Nähe Oktoberfest in Maxvorstadt,18626675,Thomas,,Maxvorstadt,48.14788775826258,11.562529891210536,Private room,280,2,0,,,2,264,0,
697637477373212409,Schöne Gartenwohnung mit Terrasse in S-Bahnnähe,475898691,Karin,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.0827489,11.5241358,Entire home/apt,140,3,0,,,1,63,0,
697641088817473535,Schöne moderne Wohnung in München,355778669,Johanna,,Schwanthalerhöhe,48.13868102717775,11.533177165741233,Private room,150,1,3,2022-09-18,3,1,3,3,
697659091229267313,Quiet and beautiful room in Townhouse,475524961,Gabriel,,Pasing-Obermenzing,48.143969961845805,11.4892453327775,Private room,185,1,0,,,3,14,0,
697714789521141161,"Helles, großes Zimmer mitten im Glockenbachviel",87477245,Nicolai,,Ludwigsvorstadt-Isarvorstadt,48.1264376,11.5719018,Private room,137,1,2,2022-09-18,2,3,5,2,
697745396082069365,Oktoberfest-Privatzimmer in einem Haus mit Küche,475925341,Sigrid,,Sendling-Westpark,48.1059872,11.5297816,Private room,250,1,0,,,1,365,0,
697819526600871506,Oktoberfest-Well located flat near S-Bahn,420843998,Susan,,Pasing-Obermenzing,48.142342240372834,11.450435559992634,Entire home/apt,86,1,0,,,1,361,0,
697904470554642559,"Moderne Terrassenwohnung, Blick über ganz München",470593174,Vivi,,Bogenhausen,48.1599983,11.6184186,Entire home/apt,600,4,3,2022-09-07,3,3,316,3,
698199540573140075,"1 furbished room, 12 min Ubahn from Hauptbahnhof",4289796,Na,,Ramersdorf-Perlach,48.1082934,11.5996226,Private room,130,4,0,,,3,75,0,
698207067899954089,Ruhiges Zimmer mit Balkon U1/U2 (Messe Bauma),12952752,Judith,,Untergiesing-Harlaching,48.1105456828875,11.569748869923119,Private room,129,2,0,,,2,298,0,
698234086699533527,Cozy Chic Garden Apartment near Oktoberfest,107604514,Sanchit,,Berg am Laim,48.13239176277302,11.630269522221317,Private room,214,1,0,,,1,143,0,
698247908509775060,Schöne Wohnung mit Balkon 10min zur Theresienwiese,19692408,Marie,,Maxvorstadt,48.1441721,11.5609072,Entire home/apt,250,2,1,2022-08-28,1,1,292,1,
698262185579565457,Gemütliche Wohnung in 11. Etage mit Super Ausblick,291096793,Hamed,,Feldmoching-Hasenbergl,48.20843667795848,11.55290418483182,Entire home/apt,199,3,0,,,1,0,0,
698282533203123359,Schönes Zimmer mit eigenem Bad in Bogenhausen,393428916,Daniel,,Bogenhausen,48.15990954700874,11.618475839772637,Private room,207,1,0,,,1,365,0,
698284514374271202,Wg in Thalkirchen/ München,446310829,Annika,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.1050866028267,11.545670202102375,Private room,65,1,2,2022-09-20,2,1,350,2,
698309100745602286,Luxury private room (10 min from Oktoberfest),462156404,Carmen,,Bogenhausen,48.140179198848465,11.60980046077403,Private room,179,1,2,2022-09-18,2,1,361,2,
698318176761443197,"Charmante 2,5 Zimmer Wohnung",298496556,Luzie,,Neuhausen-Nymphenburg,48.15249156764957,11.533577146271092,Entire home/apt,175,2,0,,,1,326,0,
698326263438593943,"In 10 min. zur Wiesn! 
Zentrale 1,5 Zimmer Wohnung",476026625,Jessica,,Sendling,48.1216541,11.5487962,Entire home/apt,171,1,1,2022-08-28,1,1,22,1,
698338985547976655,Cozy apartment only 14 min by train to Octoberfest,90654927,Christina,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.089237447273185,11.474031606763676,Entire home/apt,250,2,0,,,1,237,0,
698352206611716120,Privatzimmer mit eigenem Bad in ruhiger Lage,21046500,René,,Au-Haidhausen,48.12192574105906,11.575106708523668,Private room,156,1,0,,,1,1,0,
698367448861811786,Große Wohnung mit Garten für Gruppe geeignet,476036772,Susanne,,Feldmoching-Hasenbergl,48.1942647,11.556073,Entire home/apt,150,3,0,,,1,4,0,
698369129844063729,“Apt. Lederhosen” 3 min walking from Oktoberfest,77768939,Dr. Maximilian,,Ludwigsvorstadt-Isarvorstadt,48.12715448219954,11.54924874680121,Entire home/apt,430,3,0,,,1,325,0,
698370631330013663,Lovely flat with amazing views over Munich&Oktfest,14368058,Eva Maria,,Schwanthalerhöhe,48.13709,11.5466,Entire home/apt,407,2,0,,,1,316,0,
698387757281300486,Luxury apartment with private garden &free parking,470593174,Vivi,,Bogenhausen,48.15797632377129,11.610433379054777,Entire home/apt,897,2,2,2022-09-03,2,3,365,2,
698390111677551823,Modernes Zimmer in zentraler Lage,38152936,Benedikt,,Schwanthalerhöhe,48.139463196474495,11.5372926306691,Private room,280,1,2,2022-09-20,2,3,357,2,
698395600834302359,Schwabing West- nearby Olympia-Park,319869911,Regina,,Schwabing-West,48.16760050000001,11.5590655,Private room,87,2,2,2022-09-12,2,1,2,2,
